
  [  79/2869]   2.8%  00694B   no_ev       有結果=3  17.5/s  ETA 160s
  [  80/2869]   2.8%  00695B   no_ev       有結果=3  17.6/s  ETA 159s
  [  81/2869]   2.8%  00696B   no_ev       有結果=3  17.6/s  ETA 158s
  [  82/2869]   2.9%  00697B   no_ev       有結果=3  17.7/s  ETA 158s
  [  83/2869]   2.9%  00700    no_ev       有結果=3  17.8/s  ETA 157s
  [  84/2869]   2.9%  00701    no_ev       有結果=3  17.7/s  ETA 157s
  [  85/2869]   3.0%  00702    no_ev       有結果=3  17.8/s  ETA 156s
  [  86/2869]   3.0%  00703    no_ev       有結果=3  17.9/s  ETA 155s
  [  87/2869]   3.0%  00706L   no_sig      有結果=3  17.9/s  ETA 155s
  [  88/2869]   3.1%  00707R   no_ev       有結果=3  18.1/s  ETA 154s
  [  89/2869]   3.1%  00708L   no_sig      有結果=3  17.9/s  ETA 155s
  [  90/2869]   3.1%  00709    no_ev       有結果=3  18.0/s  ETA 154s
  [  91/2869]   3.2%  00710B   no_ev       有結果=3  18.0/s  ETA 154s
  [  92/2869]   3.2%  00711B   no_ev       有結果=3  18.2/s  ETA 153s
  [  93/2869]   3.2%  00712    no_ev       有結果=3  18.1/s  ETA 154s
  [  94/2869]   3.3%  00713    no_ev       有結果=3  18.0/s  ETA 154s
  [  95/2869]   3.3%  00714    no_ev       有結果=3  18.0/s  ETA 154s
  [  96/2869]   3.3%  00715L   no_sig      有結果=3  17.9/s  ETA 155s
  [  97/2869]   3.4%  00717    no_ev       有結果=3  17.9/s  ETA 155s
  [  98/2869]   3.4%  00718B   no_ev       有結果=3  18.0/s  ETA 154s
  [  99/2869]   3.5%  00719B   no_ev       有結果=3  18.1/s  ETA 153s
  [ 100/2869]   3.5%  00720B   no_ev       有結果=3  18.0/s  ETA 153s
  [ 101/2869]   3.5%  00721B   no_ev       有結果=3  18.2/s  ETA 152s
  [ 102/2869]   3.6%  00722B   no_ev       有結果=3  18.2/s  ETA 152s
  [ 103/2869]   3.6%  00723B   no_ev       有結果=3  18.3/s  ETA 151s
  [ 104/2869]   3.6%  00724B   no_ev       有結果=3  18.3/s  ETA 151s
  [ 105/2869]   3.7%  00725B   no_ev       有結果=3  18.3/s  ETA 151s
  [ 106/2869]   3.7%  00726B   no_ev       有結果=3  18.4/s  ETA 150s
  [ 107/2869]   3.7%  00727B   no_ev       有結果=3  18.4/s  ETA 150s
  [ 108/2869]   3.8%  00728    no_sig      有結果=3  18.4/s  ETA 150s
  [ 109/2869]   3.8%  00730    no_ev       有結果=3  18.4/s  ETA 150s
  [ 110/2869]   3.8%  00731    no_sig      有結果=3  18.4/s  ETA 150s
  [ 111/2869]   3.9%  00732    no_ev       有結果=3  18.5/s  ETA 149s
  [ 112/2869]   3.9%  00733    sig,ev=29   有結果=4  18.2/s  ETA 152s
  [ 113/2869]   3.9%  00734B   no_ev       有結果=4  18.2/s  ETA 151s
  [ 114/2869]   4.0%  00735    no_sig      有結果=4  18.2/s  ETA 152s
  [ 115/2869]   4.0%  00736    no_ev       有結果=4  18.3/s  ETA 151s
  [ 116/2869]   4.0%  00737    no_ev       有結果=4  18.3/s  ETA 150s
  [ 117/2869]   4.1%  00738U   no_sig      有結果=4  18.3/s  ETA 151s
  [ 118/2869]   4.1%  00739    no_ev       有結果=4  18.3/s  ETA 150s
  [ 119/2869]   4.1%  00740B   no_ev       有結果=4  18.4/s  ETA 150s
  [ 120/2869]   4.2%  00741B   no_ev       有結果=4  18.5/s  ETA 149s
  [ 121/2869]   4.2%  00742    no_ev       有結果=4  18.6/s  ETA 148s
  [ 122/2869]   4.3%  00743    no_ev       有結果=4  18.7/s  ETA 147s
  [ 123/2869]   4.3%  00744B   no_ev       有結果=4  18.8/s  ETA 146s
  [ 124/2869]   4.3%  00745B   no_ev       有結果=4  19.0/s  ETA 145s
  [ 125/2869]   4.4%  00746B   no_ev       有結果=4  19.0/s  ETA 144s
  [ 126/2869]   4.4%  00747B   no_ev       有結果=4  19.2/s  ETA 143s
  [ 127/2869]   4.4%  00748B   no_ev       有結果=4  19.3/s  ETA 142s
  [ 128/2869]   4.5%  00749B   no_ev       有結果=4  19.4/s  ETA 141s
  [ 129/2869]   4.5%  00750B   no_ev       有結果=4  19.5/s  ETA 140s
  [ 130/2869]   4.5%  00751B   no_ev       有結果=4  19.5/s  ETA 141s
  [ 131/2869]   4.6%  00752    no_sig      有結果=4  19.4/s  ETA 141s
  [ 132/2869]   4.6%  00753L   no_sig      有結果=4  19.1/s  ETA 143s
  [ 133/2869]   4.6%  00754B   no_ev       有結果=4  19.2/s  ETA 143s
  [ 134/2869]   4.7%  00755B   no_ev       有結果=4  19.2/s  ETA 142s
  [ 135/2869]   4.7%  00756B   no_ev       有結果=4  19.3/s  ETA 142s
  [ 136/2869]   4.7%  00757    no_ev       有結果=4  19.2/s  ETA 142s
  [ 137/2869]   4.8%  00758B   no_ev       有結果=4  19.3/s  ETA 141s
  [ 138/2869]   4.8%  00759B   no_ev       有結果=4  19.4/s  ETA 140s
  [ 139/2869]   4.8%  00760B   no_ev       有結果=4  19.5/s  ETA 140s
  [ 140/2869]   4.9%  00761B   no_ev       有結果=4  19.6/s  ETA 139s
  [ 141/2869]   4.9%  00762    no_ev       有結果=4  19.6/s  ETA 139s
  [ 142/2869]   4.9%  00763U   no_ev       有結果=4  19.6/s  ETA 139s
  [ 143/2869]   5.0%  00764B   no_ev       有結果=4  19.6/s  ETA 139s
  [ 144/2869]   5.0%  00765B   no_ev       有結果=4  19.7/s  ETA 138s
  [ 145/2869]   5.1%  00768B   no_ev       有結果=4  19.8/s  ETA 137s
  [ 146/2869]   5.1%  00770    no_sig      有結果=4  19.8/s  ETA 137s
  [ 147/2869]   5.1%  00771    no_ev       有結果=4  19.9/s  ETA 137s
  [ 148/2869]   5.2%  00772B   no_ev       有結果=4  19.8/s  ETA 137s
  [ 149/2869]   5.2%  00773B   no_ev       有結果=4  19.8/s  ETA 137s
  [ 150/2869]   5.2%  00774B   no_ev       有結果=4  19.9/s  ETA 136s
  [ 151/2869]   5.3%  00774C   no_ev       有結果=4  20.1/s  ETA 135s
  [ 152/2869]   5.3%  00775B   no_ev       有結果=4  20.2/s  ETA 135s
  [ 153/2869]   5.3%  00777B   no_ev       有結果=4  20.3/s  ETA 134s
  [ 154/2869]   5.4%  00778B   no_ev       有結果=4  20.3/s  ETA 133s
  [ 155/2869]   5.4%  00779B   no_ev       有結果=4  20.4/s  ETA 133s
  [ 156/2869]   5.4%  00780B   no_ev       有結果=4  20.5/s  ETA 132s
  [ 157/2869]   5.5%  00781B   no_ev       有結果=4  20.6/s  ETA 132s
  [ 158/2869]   5.5%  00782B   no_ev       有結果=4  20.6/s  ETA 131s
  [ 159/2869]   5.5%  00783    no_ev       有結果=4  20.7/s  ETA 131s
  [ 160/2869]   5.6%  00784B   no_ev       有結果=4  20.8/s  ETA 130s
  [ 161/2869]   5.6%  00785B   no_ev       有結果=4  20.9/s  ETA 130s
  [ 162/2869]   5.6%  00786B   no_ev       有結果=4  20.9/s  ETA 129s
  [ 163/2869]   5.7%  00787B   no_ev       有結果=4  21.0/s  ETA 129s
  [ 164/2869]   5.7%  00788B   no_ev       有結果=4  21.0/s  ETA 129s
  [ 165/2869]   5.8%  00789B   no_ev       有結果=4  21.1/s  ETA 128s
  [ 166/2869]   5.8%  00790B   no_ev       有結果=4  21.2/s  ETA 127s
  [ 167/2869]   5.8%  00791B   no_ev       有結果=4  21.3/s  ETA 127s
  [ 168/2869]   5.9%  00792B   no_ev       有結果=4  21.4/s  ETA 126s
  [ 169/2869]   5.9%  00793B   no_ev       有結果=4  21.5/s  ETA 126s
  [ 170/2869]   5.9%  00794B   no_ev       有結果=4  21.5/s  ETA 125s
  [ 171/2869]   6.0%  00795B   no_ev       有結果=4  21.5/s  ETA 125s
  [ 172/2869]   6.0%  00796B   no_ev       有結果=4  21.6/s  ETA 125s
  [ 173/2869]   6.0%  00799B   no_ev       有結果=4  21.7/s  ETA 124s
  [ 174/2869]   6.1%  008201   no_ev       有結果=4  21.8/s  ETA 124s
  [ 175/2869]   6.1%  00830    no_sig      有結果=4  21.7/s  ETA 124s
  [ 176/2869]   6.1%  00831B   no_ev       有結果=4  21.8/s  ETA 124s
  [ 177/2869]   6.2%  00832B   no_ev       有結果=4  21.9/s  ETA 123s
  [ 178/2869]   6.2%  00834B   no_ev       有結果=4  22.0/s  ETA 122s
  [ 179/2869]   6.2%  00836B   no_ev       有結果=4  22.1/s  ETA 122s
  [ 180/2869]   6.3%  00838B   no_ev       有結果=4  22.2/s  ETA 121s
  [ 181/2869]   6.3%  00839B   no_ev       有結果=4  22.3/s  ETA 121s
  [ 182/2869]   6.3%  00840B   no_ev       有結果=4  22.4/s  ETA 120s
  [ 183/2869]   6.4%  00841B   no_ev       有結果=4  22.5/s  ETA 120s
  [ 184/2869]   6.4%  00842B   no_ev       有結果=4  22.5/s  ETA 119s
  [ 185/2869]   6.4%  00843B   no_ev       有結果=4  22.6/s  ETA 119s
  [ 186/2869]   6.5%  00844B   no_ev       有結果=4  22.7/s  ETA 118s
  [ 187/2869]   6.5%  00845B   no_ev       有結果=4  22.8/s  ETA 118s
