
  [ 106/2869]   3.7%  00726B   no_ev       有結果=9  19.9/s  ETA 139s
  [ 107/2869]   3.7%  00727B   no_ev       有結果=9  20.0/s  ETA 138s
  [ 108/2869]   3.8%  00728    no_sig      有結果=9  20.1/s  ETA 138s
  [ 109/2869]   3.8%  00730    sig,ev=26   有結果=10  19.4/s  ETA 142s
  [ 110/2869]   3.8%  00731    sig,ev=28   有結果=11  19.3/s  ETA 143s
  [ 111/2869]   3.9%  00732    no_ev       有結果=11  19.5/s  ETA 142s
  [ 112/2869]   3.9%  00733    no_sig      有結果=11  19.5/s  ETA 141s
  [ 113/2869]   3.9%  00734B   no_ev       有結果=11  19.6/s  ETA 140s
  [ 114/2869]   4.0%  00735    sig,ev=47   有結果=12  19.6/s  ETA 140s
  [ 115/2869]   4.0%  00736    no_sig      有結果=12  19.7/s  ETA 140s
  [ 116/2869]   4.0%  00737    no_ev       有結果=12  19.8/s  ETA 139s
  [ 117/2869]   4.1%  00738U   sig,ev=65   有結果=13  19.7/s  ETA 140s
  [ 118/2869]   4.1%  00739    sig,ev=4    有結果=14  19.2/s  ETA 143s
  [ 119/2869]   4.1%  00740B   no_ev       有結果=14  19.3/s  ETA 142s
  [ 120/2869]   4.2%  00741B   no_ev       有結果=14  19.4/s  ETA 141s
  [ 121/2869]   4.2%  00742    no_ev       有結果=14  19.6/s  ETA 141s
  [ 122/2869]   4.3%  00743    no_ev       有結果=14  19.7/s  ETA 140s
  [ 123/2869]   4.3%  00744B   no_ev       有結果=14  19.8/s  ETA 138s
  [ 124/2869]   4.3%  00745B   no_ev       有結果=14  20.0/s  ETA 137s
  [ 125/2869]   4.4%  00746B   no_ev       有結果=14  20.1/s  ETA 137s
  [ 126/2869]   4.4%  00747B   no_ev       有結果=14  20.2/s  ETA 136s
  [ 127/2869]   4.4%  00748B   no_ev       有結果=14  20.4/s  ETA 135s
  [ 128/2869]   4.5%  00749B   no_ev       有結果=14  20.5/s  ETA 134s
  [ 129/2869]   4.5%  00750B   no_ev       有結果=14  20.6/s  ETA 133s
  [ 130/2869]   4.5%  00751B   no_ev       有結果=14  20.6/s  ETA 133s
  [ 131/2869]   4.6%  00752    sig,ev=54   有結果=15  20.4/s  ETA 134s
  [ 132/2869]   4.6%  00753L   no_sig      有結果=15  20.2/s  ETA 135s
  [ 133/2869]   4.6%  00754B   no_ev       有結果=15  20.3/s  ETA 135s
  [ 134/2869]   4.7%  00755B   no_ev       有結果=15  20.4/s  ETA 134s
  [ 135/2869]   4.7%  00756B   no_ev       有結果=15  20.5/s  ETA 133s
  [ 136/2869]   4.7%  00757    no_sig      有結果=15  20.4/s  ETA 134s
  [ 137/2869]   4.8%  00758B   no_ev       有結果=15  20.6/s  ETA 133s
  [ 138/2869]   4.8%  00759B   no_ev       有結果=15  20.7/s  ETA 132s
  [ 139/2869]   4.8%  00760B   no_ev       有結果=15  20.8/s  ETA 131s
  [ 140/2869]   4.9%  00761B   no_ev       有結果=15  20.9/s  ETA 131s
  [ 141/2869]   4.9%  00762    no_sig      有結果=15  20.9/s  ETA 131s
  [ 142/2869]   4.9%  00763U   no_sig      有結果=15  20.9/s  ETA 130s
  [ 143/2869]   5.0%  00764B   no_ev       有結果=15  21.0/s  ETA 130s
  [ 144/2869]   5.0%  00765B   no_ev       有結果=15  21.1/s  ETA 129s
  [ 145/2869]   5.1%  00768B   no_ev       有結果=15  21.2/s  ETA 129s
  [ 146/2869]   5.1%  00770    no_sig      有結果=15  21.2/s  ETA 128s
  [ 147/2869]   5.1%  00771    no_ev       有結果=15  21.3/s  ETA 128s
  [ 148/2869]   5.2%  00772B   no_ev       有結果=15  21.3/s  ETA 128s
  [ 149/2869]   5.2%  00773B   no_ev       有結果=15  21.3/s  ETA 128s
  [ 150/2869]   5.2%  00774B   no_ev       有結果=15  21.4/s  ETA 127s
  [ 151/2869]   5.3%  00774C   no_ev       有結果=15  21.6/s  ETA 126s
  [ 152/2869]   5.3%  00775B   no_ev       有結果=15  21.7/s  ETA 125s
  [ 153/2869]   5.3%  00777B   no_ev       有結果=15  21.8/s  ETA 125s
  [ 154/2869]   5.4%  00778B   no_ev       有結果=15  21.9/s  ETA 124s
  [ 155/2869]   5.4%  00779B   no_ev       有結果=15  22.0/s  ETA 123s
  [ 156/2869]   5.4%  00780B   no_ev       有結果=15  22.1/s  ETA 123s
  [ 157/2869]   5.5%  00781B   no_ev       有結果=15  22.2/s  ETA 122s
  [ 158/2869]   5.5%  00782B   no_ev       有結果=15  22.2/s  ETA 122s
  [ 159/2869]   5.5%  00783    no_sig      有結果=15  22.2/s  ETA 122s
  [ 160/2869]   5.6%  00784B   no_ev       有結果=15  22.3/s  ETA 122s
  [ 161/2869]   5.6%  00785B   no_ev       有結果=15  22.4/s  ETA 121s
  [ 162/2869]   5.6%  00786B   no_ev       有結果=15  22.5/s  ETA 121s
  [ 163/2869]   5.7%  00787B   no_ev       有結果=15  22.5/s  ETA 120s
  [ 164/2869]   5.7%  00788B   no_ev       有結果=15  22.6/s  ETA 120s
  [ 165/2869]   5.8%  00789B   no_ev       有結果=15  22.7/s  ETA 119s
  [ 166/2869]   5.8%  00790B   no_ev       有結果=15  22.8/s  ETA 118s
  [ 167/2869]   5.8%  00791B   no_ev       有結果=15  22.9/s  ETA 118s
  [ 168/2869]   5.9%  00792B   no_ev       有結果=15  23.0/s  ETA 117s
  [ 169/2869]   5.9%  00793B   no_ev       有結果=15  23.1/s  ETA 117s
  [ 170/2869]   5.9%  00794B   no_ev       有結果=15  23.2/s  ETA 116s
  [ 171/2869]   6.0%  00795B   no_ev       有結果=15  23.2/s  ETA 116s
  [ 172/2869]   6.0%  00796B   no_ev       有結果=15  23.3/s  ETA 116s
  [ 173/2869]   6.0%  00799B   no_ev       有結果=15  23.4/s  ETA 115s
